osmid,lat,lon,street_count
6978507699,40.4051106,-80.0091247,3
6978507701,40.4048129,-80.0070303,4
6978507704,40.4051492,-80.0071535,1
6978507723,40.4037324,-80.0101325,3
6978507724,40.4032961,-80.0110758,3
6978507739,40.4037916,-80.0059784,3
6978507740,40.4038538,-80.0058572,1
6978507743,40.4042624,-80.0061088,3
6978507746,40.4044051,-80.0133469,3
6978513717,40.4022443,-80.0016327,1
6978513720,40.4019303,-80.0015625,3
6978530666,40.3992401,-79.9988068,1
6979271242,40.4619399,-80.0559454,3
6979271248,40.4612648,-80.0574005,1
6985744405,40.4073867,-80.0371657,1
6985744406,40.4077062,-80.0366567,3
6987034286,40.4032442,-80.0088165,3
6987034287,40.4027624,-80.0088594,3
6994150694,40.4235818,-80.0211367,3
6994150695,40.4235191,-80.0209993,1
6994150708,40.4238758,-80.0202668,1
6994150719,40.4242983,-80.0213813,1
6994150721,40.4241492,-80.0205809,3
6994150726,40.4247727,-80.0211488,3
6994150727,40.4249536,-80.0211126,3
6994150729,40.4251147,-80.0209511,1
6994150734,40.4241352,-80.0198386,1
6994150743,40.4257979,-80.0205762,1
6994150765,40.4255091,-80.019695,1
6994150766,40.4256027,-80.0194693,1
6994189538,40.4262489,-80.0209955,3
6994189539,40.426147,-80.0210986,1
6994189540,40.4262056,-80.0210393,3
6994189543,40.4258532,-80.0205323,3
7001788293,40.4044878,-80.0393435,3
7001788294,40.4045884,-80.039438,3
7001788297,40.4049275,-80.03956,3
7001788298,40.4050609,-80.0396539,3
7001788299,40.4046997,-80.0392502,2
7001788302,40.4053768,-80.0391749,3
7001788304,40.4051558,-80.0390373,3
7001788306,40.4048422,-80.0386951,3
7001788323,40.4051398,-80.0395347,3
7002879665,40.4051985,-80.0379849,3
7002879666,40.4051339,-80.0385684,1
7002879667,40.4055577,-80.0378013,1
7002879668,40.4053569,-80.0381648,4
7002879671,40.4060091,-80.0375009,3
7002879672,40.4056198,-80.0371453,3
7002879676,40.4064907,-80.036224,3
7002892138,40.4044871,-80.0391761,3
7002892139,40.404105,-80.0387767,3
7002892142,40.4037795,-80.0392273,3
7002892143,40.404833,-80.0381366,1
7002892144,40.4044474,-80.0388571,1
7002892145,40.4041945,-80.0386389,3
7002892147,40.4040286,-80.0388946,3
7002892148,40.4042452,-80.0391387,1
7002892149,40.4040599,-80.0395558,1
7002892150,40.4036981,-80.0400573,1
7002892151,40.4034365,-80.0396686,3
7007753672,40.4355722,-79.9860106,1
7007753677,40.4352462,-79.9859052,3
7011007594,40.4377363,-80.0024127,3
7011007595,40.4379217,-80.0028782,1
7011020512,40.4377397,-80.0018991,3
7011020513,40.4372391,-80.0022432,3
7011020753,40.4262671,-79.9689361,3
7011020754,40.4261678,-79.9685794,1
7011020755,40.4267461,-79.9693545,3
7011020758,40.4263261,-79.9695483,3
7011026852,40.4548416,-79.9456768,3
7011026855,40.4546846,-79.944931,3
7011026856,40.4547676,-79.9459271,3
7011026862,40.4546783,-79.946229,3
7011040385,40.4559637,-79.9139895,3
7011040387,40.4561736,-79.9139083,3
7011042762,40.4263532,-79.9846821,3
7011042763,40.4263414,-79.9841158,3
7011042769,40.4249014,-79.9847721,3
7011042775,40.425148,-79.9839324,1
7011061151,40.4471265,-79.9362915,1
7011061155,40.4477348,-79.9381976,3
7011061158,40.44777,-79.9377103,3
7011061159,40.4483567,-79.9372909,1
7011061162,40.4478456,-79.9366647,3
7011061170,40.4479354,-79.9356993,3
7011061171,40.4489343,-79.9345102,3
7011061172,40.4491648,-79.9338395,1
7011061173,40.4487196,-79.9331824,3
7011061176,40.4482365,-79.9322513,1
7011061177,40.450286,-79.9307873,3
7011061178,40.4495906,-79.9303898,3
7011061179,40.4510415,-79.9309578,3
7011061180,40.4507553,-79.9307987,1
7011097522,40.4482346,-79.9405867,1
7011097523,40.4475495,-79.9407641,3
7011097527,40.4477928,-79.9403523,3
7011097528,40.4476201,-79.9397863,3
7011097537,40.448181,-79.9391096,3
7011125887,40.4543532,-80.0320918,3
7011125890,40.4545461,-80.0309805,3
7011125891,40.4563584,-80.0315696,3
7011125892,40.456401,-80.0313602,3
7011125895,40.4565579,-80.0311859,1
7011125897,40.4567649,-80.0315015,1
7011125898,40.4559258,-80.0314291,3
7011125899,40.4558116,-80.0319762,1
7011125900,40.4554666,-80.0312801,3
7011125901,40.4553998,-80.0315476,3
7011125902,40.4557148,-80.031662,1
7011125903,40.4542937,-80.0293217,3
7011125909,40.4547862,-80.0294783,3
7011139847,40.3990966,-80.0448807,3
7011139848,40.3992841,-80.0450477,3
7011139850,40.3992503,-80.0447742,3
7011139854,40.3999824,-80.0450893,3
7011143943,40.4301184,-79.9280067,3
7011143945,40.4302137,-79.9281954,1
7011143946,40.4300981,-79.9282066,1
7011145655,40.4001465,-80.023774,3
7011145665,40.3999944,-80.0239548,3
7011145666,40.3997425,-80.0242882,3
7011145670,40.3993333,-80.0245159,1
7011145671,40.3988402,-80.0254947,3
7011145674,40.3989581,-80.0259755,3
7011148454,40.4295506,-80.0567642,3
7011148463,40.4301416,-80.0551472,3
7011148469,40.4278271,-80.0570909,1
7011148470,40.4280175,-80.0546841,3
7011148471,40.4282411,-80.0546237,3
7011148476,40.4285827,-80.053841,3
7011148477,40.4285681,-80.0535007,3
7011148481,40.4278177,-80.0533917,3
7011148827,40.4401181,-79.9765158,3
7011148828,40.439844,-79.9765376,3
7011148830,40.441898,-79.9780556,3
7011148837,40.4412401,-79.978047,1
7011148838,40.4416019,-79.9777245,3
7011148842,40.4419297,-79.9774138,3
7011148843,40.4421631,-79.9760476,3
7011148849,40.4418245,-79.9757992,3
7011148850,40.4418966,-79.97749,3
7011148854,40.4405301,-79.9746729,3
7011148858,40.4411445,-79.9746029,1
7011151085,40.398703,-80.0263318,3
7011151087,40.3990232,-80.0262012,3
7011151096,40.3986387,-80.0267254,3
7011151101,40.3986668,-80.0269629,3
7011151103,40.3985323,-80.0270167,3
7011151105,40.3979393,-80.027337,3
7011151110,40.3975245,-80.0270458,4
7011151114,40.3973503,-80.0267208,3
7011160890,40.4277116,-80.0530978,3
7011205161,40.4498318,-79.9032475,3
7011205164,40.4494783,-79.9031133,1
7011205165,40.4488385,-79.9029973,3
7011205167,40.4486476,-79.9022995,1
7011218500,40.4401505,-79.9912833,3
7011218502,40.4402711,-79.990674,1
7011218504,40.4400176,-79.9852639,3
7011270426,40.4495453,-79.9963747,3
7011270432,40.4500578,-79.9971192,3
7011270435,40.4511846,-79.9955743,3
7011270436,40.4509152,-79.9952455,3
7011270440,40.4505428,-79.9946518,3
7011311000,40.419992,-79.9578209,3
7011311002,40.4200765,-79.9575632,3
7011311003,40.4195022,-79.9572743,1
7011330023,40.4511585,-80.0217384,3
7011330029,40.4514991,-80.0226933,1
7011330033,40.4509235,-80.0221472,3
7011330035,40.4505217,-80.0219743,2
7011330038,40.4500741,-80.021725,2
7011378187,40.4133997,-80.0367247,3
7011378189,40.4131684,-80.0359606,3
7011378190,40.4129035,-80.0354315,2
7011378193,40.4130725,-80.0351463,3
7011378195,40.4138218,-80.0358111,2
7011378201,40.4133025,-80.0351683,3
7011378204,40.413183,-80.0350299,4
7011378209,40.4129645,-80.0344136,3
7011378213,40.4133865,-80.0348242,3
7011398005,40.4073556,-80.0417537,3
7011421322,40.4236639,-80.0050117,3
7011421326,40.4235218,-80.0040636,3
7011421327,40.4235281,-80.0038634,3
7011421328,40.4226734,-80.0049638,3
7011421330,40.4227078,-80.0038285,3
7011421331,40.4226774,-80.0048077,3
7011421339,40.4227006,-80.0039992,3
7011422099,40.4676795,-80.0092779,3
7011422111,40.4668554,-80.0092909,1
7011447285,40.4475812,-79.947503,3
7011447289,40.4474637,-79.9468429,1
7011447290,40.4478992,-79.9454593,3
7011447299,40.4481752,-79.945506,3
7011447304,40.4483177,-79.9457396,3
7011514275,40.4260544,-79.9634517,1
7011514276,40.4258005,-79.9624295,3
7011514277,40.4253931,-79.9629053,1
7011514278,40.4253014,-79.9617362,3
7011514279,40.4253912,-79.9615622,3
7011514284,40.4255604,-79.9617307,3
7011518185,40.4336596,-79.9173586,3
7011518186,40.4341169,-79.9174437,1
7011520885,40.4254245,-79.9615951,3
7011520886,40.4256848,-79.9622536,3
7011520887,40.4258152,-79.9620885,3
7011524235,40.4415699,-80.0520233,3
7011529827,40.4287772,-79.974586,3
7011529828,40.4288093,-79.9751751,1
7011539611,40.438078,-79.9253607,3
7011539613,40.437839,-79.9258741,1
7011546129,40.4295206,-79.9804733,3
7011546132,40.4293606,-79.9804891,3
7011546133,40.4291905,-79.9775582,3
7011546135,40.4294464,-79.9765271,3
7011548196,40.4642407,-79.9525389,3
7011548197,40.4643361,-79.9526658,3
7011548199,40.4647781,-79.9532838,3
7011548203,40.4645168,-79.952176,3
7011548204,40.4646052,-79.9523035,3
7011548205,40.4634836,-79.9522419,3
7011548206,40.4635864,-79.9521085,4
7011548209,40.4640738,-79.9526028,3
7011548211,40.4636886,-79.95195,4
7011548215,40.4635625,-79.9514334,3
7011548216,40.4641371,-79.9526801,3
7011564683,40.4304004,-79.9521254,1
7011564684,40.4269917,-79.9492403,3
7011585086,40.4267505,-79.9490216,1
7011615429,40.4479485,-80.0687413,3
7011621524,40.4557355,-79.9331502,3
7011621526,40.455025,-79.9333987,1
7011621527,40.4541797,-79.9344626,1
7011621528,40.4567488,-79.9357678,3
7011621529,40.4571759,-79.9360009,1
7011647414,40.4639715,-79.9285728,4
7011647424,40.4636898,-79.9287504,3
7011647436,40.4643875,-79.9297628,4
7011681046,40.446307,-79.9227183,3
7011711788,40.3913111,-79.9877119,3
7011711795,40.3921943,-79.9866074,4
7011711796,40.3923045,-79.9866086,4
7011711799,40.3928281,-79.9865549,3
7011711805,40.3918452,-79.9864479,3
7011711806,40.3918463,-79.9866016,3
7011711808,40.3920782,-79.9859032,1
7012341894,40.4629431,-79.9539223,3
7012341895,40.4628478,-79.953949,3
7012341896,40.4626733,-79.9536044,1
7012341900,40.4623559,-79.9540148,1
7013008936,40.4517883,-80.0287826,3
7013008938,40.4510482,-80.0282841,3
7013008939,40.4509164,-80.0282423,3
7013008942,40.45064,-80.0281414,3
7013008944,40.4512759,-80.0286294,3
7013077031,40.4683374,-79.9303052,1
7013095221,40.4474596,-79.8961036,3
7013095226,40.4472741,-79.8955444,3
7013095227,40.4473295,-79.8957115,3
7013095229,40.4469327,-79.8959277,3
7013102267,40.4274737,-79.9932303,3
7013143636,40.4588551,-79.9334989,3
7013143637,40.4589967,-79.9339049,1
7013151831,40.4008673,-79.967969,1
7013176861,40.450431,-80.0451124,3
7013176862,40.4509676,-80.0450913,3
7013177062,40.443049,-79.9906047,3
7013177066,40.4438596,-79.9902381,1
7013196255,40.4588119,-79.9086375,3
7013196257,40.459226,-79.9083715,4
7013196258,40.4591265,-79.9081492,3
7013196261,40.4594333,-79.9089214,2
7013196262,40.4591229,-79.9091435,2
7013196263,40.4590542,-79.9089777,3
7013196264,40.4593787,-79.9087129,3
7013196265,40.4588961,-79.9090509,3
7013196266,40.4593418,-79.9086304,4
7013196270,40.458827,-79.9087118,3
7013196271,40.4603664,-79.9087259,3
7013196274,40.4599264,-79.908374,3
7013196276,40.460198,-79.9081813,1
7013257843,40.4629252,-79.943152,3
7013257846,40.4629699,-79.9429085,3
7013257848,40.4630447,-79.9431362,3
7013257849,40.4629167,-79.9421965,1
7013319361,40.4662467,-79.9577185,3
7013319362,40.4661725,-79.9578192,3
7013319363,40.4654373,-79.9581975,3
7013319369,40.4654857,-79.9575564,1
7013328701,40.3948804,-80.0294008,3
7013328702,40.3949895,-80.0293218,3
7013328703,40.3950098,-80.029229,2
7013328704,40.3950553,-80.0293678,2
7013328708,40.3952569,-80.0287861,3
7013328710,40.3949336,-80.0290012,2
7013328711,40.3953113,-80.0290072,3
7013328712,40.3947735,-80.0291368,3
7013328715,40.3953119,-80.0286797,3
7013328717,40.3950471,-80.0281951,3
7013353569,40.4297149,-80.0089144,3
7013353572,40.4296578,-80.0080806,3
7013353573,40.4297972,-80.0079619,3
7013353583,40.4295328,-80.0082111,3
7013403097,40.4548381,-79.8706597,3
7013403098,40.4545104,-79.8709863,1
7013403099,40.4539738,-79.8730461,3
7013403101,40.4537219,-79.8725684,2
7013403104,40.4534126,-79.8730838,3
7013403105,40.4535258,-79.8730776,2
7013403107,40.4538225,-79.8727528,3
7013403109,40.454435,-79.8724785,3
7013403110,40.4540026,-79.8722115,1
7013403113,40.4527745,-79.8726175,1
7013403114,40.4531132,-79.8743353,3
7013403116,40.4535355,-79.8740204,1
7013403119,40.4531627,-79.8751314,1
7013403120,40.4525727,-79.873895,3
7013403121,40.4531021,-79.8738094,1
7013406754,40.4752223,-80.0415838,3
7013406755,40.4747369,-80.0412001,4
7013406757,40.4747912,-80.0410021,1
7013406763,40.4744273,-80.041263,1
7013406767,40.4745014,-80.0410207,1
7013409226,40.4642675,-79.9695273,3
7013409227,40.4650299,-79.9701026,3
7013409228,40.4644401,-79.9694141,3
7013409229,40.4651404,-79.9699355,3
7013409230,40.4646196,-79.9692964,3
7013409231,40.4635152,-79.9710434,3
7013462951,40.4564236,-79.9918785,3
7013462954,40.4566071,-79.9915637,3
7013537723,40.4286387,-80.0240983,3
7013537726,40.4281818,-80.0244303,3
7013537727,40.4285139,-80.0245013,3
7013537728,40.428476,-80.0248317,1
7013593832,40.4478943,-80.0510181,3
7013593833,40.4476168,-80.0506717,3
7013593837,40.447049,-80.0496609,3
7013593843,40.4472307,-80.0493653,3
7013593844,40.446515,-80.0501191,3
7013593848,40.4461421,-80.0499058,1
7013654375,40.4065709,-80.0350214,3
7013654377,40.406337,-80.0350411,4
7013654380,40.4064017,-80.0353869,3
7013654384,40.4058478,-80.0354481,3
7013658803,40.3884892,-79.9849659,3
7013658807,40.3877901,-79.9851557,3
7013658813,40.3875892,-79.9854559,3
7013658815,40.3880653,-79.984631,3
7013664441,40.4186406,-79.9620467,1
7013689393,40.405677,-80.0368368,3
7013689394,40.4056405,-80.0366532,3
7013689395,40.4057548,-80.0366867,3
7013689402,40.4060037,-80.0351597,4
7013689409,40.406362,-80.0340278,3
7013689410,40.406429,-80.0338713,3
7013689412,40.406039,-80.0346969,3
7013689415,40.4063551,-80.0350048,3
7013691365,40.4553037,-80.0301205,4
7013691369,40.4554865,-80.0301814,3
7013727629,40.4401514,-79.9386976,3
7013757159,40.4696061,-79.9857711,3
7013757160,40.4695834,-79.9859419,3
7013757162,40.4691093,-79.9861847,3
7013760503,40.4669606,-79.9990078,3
7013760504,40.4670241,-79.9991572,3
7013760506,40.4673086,-79.9994375,3
7013760508,40.4673621,-79.9997524,1
7013803893,40.4278982,-79.9451219,3
7013803896,40.4279807,-79.9449738,3
7013803897,40.4268863,-79.9380684,4
7013803900,40.4268169,-79.9374829,3
7013825692,40.4893035,-79.9348524,3
7013825701,40.4896316,-79.9337212,2
7013825710,40.4901739,-79.9339641,3
7013837929,40.4306957,-80.0403394,1
7013837937,40.4328223,-80.038199,3
7013856318,40.4745382,-79.9617577,1
7013870431,40.449033,-79.8943717,3
7013870432,40.4491587,-79.8942846,3
7013878842,40.4472987,-79.9261533,3
7013878856,40.4474283,-79.9256745,3
7013885438,40.4713494,-79.9394514,1
7013885443,40.471067,-79.9400403,3
7013885444,40.4717365,-79.9380599,1
7013885448,40.4720215,-79.9387151,3
7013886617,40.4352945,-79.952988,3
7013886623,40.4353617,-79.953503,3
7013923615,40.4509684,-80.0166677,3
7013923621,40.4507386,-80.0170629,1
7013945076,40.4034703,-79.9908476,3
7013945078,40.4033682,-79.9907446,3
7013945079,40.4035565,-79.9899862,3
7013945080,40.4030683,-79.9897567,3
7013945082,40.4030177,-79.9900287,3
7013945084,40.4034883,-79.9902242,3
7013960111,40.3956573,-80.0105941,3
7013961097,40.4656391,-79.9229025,3
7013961098,40.4658632,-79.9235923,4
7013961099,40.4657115,-79.9236815,4
7013961101,40.4654721,-79.9229796,3
7013961104,40.4656839,-79.9230461,3
7013961105,40.4655217,-79.9231168,3
7013981835,40.4053639,-79.9909401,3
7013981837,40.4053745,-79.9906347,3
7013981840,40.4048116,-79.99043,3
7013981841,40.4047858,-79.9905581,3
7013981842,40.4053806,-79.9893009,3
7013981843,40.405395,-79.9899294,3
7014005724,40.4504599,-79.9684958,3
7014005727,40.4506067,-79.9688642,1
7014005728,40.4368538,-79.966263,3
7014005730,40.4369203,-79.9661893,1
7014018408,40.4559183,-79.9545034,3
7014018411,40.4554181,-79.9539677,1
7014018412,40.4571051,-79.9541972,3
7014018413,40.457004,-79.9544718,1
7014018414,40.457573,-79.9566255,3
7014018416,40.4578025,-79.9563374,1
7014032488,40.4113687,-80.0110948,3
7014032490,40.4122241,-80.0100336,3
7014032491,40.4115662,-80.0113414,3
7014034752,40.4312502,-79.9605148,3
7014034761,40.4308244,-79.9596398,3
7014087809,40.4468662,-80.0547595,1
7014106207,40.4180669,-79.991082,3
7014106208,40.4176786,-79.9910772,3
7014106209,40.4180732,-79.9908766,3
7014106210,40.4176827,-79.9908693,3
7014106211,40.4179051,-79.99108,3
7014106212,40.4179086,-79.9908735,3
7014125153,40.4806981,-79.9552919,3
7014125154,40.4808256,-79.9555001,3
7014125160,40.4808078,-79.9555592,2
7014144976,40.4649297,-80.0241077,3
7014144980,40.4649988,-80.0247371,3
7014144984,40.4648851,-80.0243475,3
7014145211,40.4791799,-79.9200355,3
7014145212,40.4790137,-79.9195729,1
7014145213,40.479279,-79.9199759,3
7014145221,40.4793843,-79.9196746,3
7014145224,40.4794664,-79.9198631,3
7014145228,40.4794202,-79.9191155,3
7014145234,40.4792344,-79.9190822,1
7014145235,40.4792304,-79.9192275,1
7014206153,40.4516174,-80.0514908,3
7014206164,40.4517845,-80.0513945,3
7014236337,40.4571766,-79.9396129,3
7014236347,40.4573447,-79.9384645,3
7014236348,40.4573202,-79.9389324,4
7014236350,40.4573969,-79.9390875,3
7014236351,40.457439,-79.9390364,3
7014297466,40.3879814,-79.9835605,3
7014297472,40.3883898,-79.9827126,3
7014297473,40.3931237,-79.97568,3
7014297480,40.3932158,-79.9751588,3
7014418391,40.4072515,-79.9982406,3
7014418394,40.4072569,-79.9975955,1
7014633119,40.4236326,-79.9371583,1
7014633120,40.4240934,-79.9369045,3
7016236382,40.3932869,-79.9747438,3
7016243585,40.3927961,-79.9741983,3
7016243586,40.392822,-79.9738911,3
7016246964,40.4533787,-79.9210071,3
7016246965,40.4532286,-79.9213842,1
7016249005,40.4419706,-80.0319303,3
7016249007,40.4417603,-80.0318068,1
7016249020,40.4389437,-80.0269995,3
7016257642,40.4201162,-79.9936904,3
7016257644,40.4201172,-79.9936051,1
7016269778,40.4588883,-80.0209728,3
7016269779,40.4587738,-80.0209346,3
7016276697,40.4621011,-79.9715331,3
7016297584,40.4091518,-80.0170268,3
7016311354,40.3647214,-79.908251,3
7016311355,40.3646428,-79.9084695,3
7016311356,40.3640344,-79.9081323,3
7016311357,40.3640313,-79.9079076,3
7016311358,40.3647856,-79.9082929,3
7016311360,40.364775,-79.9085385,3
7016314487,40.408888,-80.0173192,3
7016320031,40.4451686,-79.942691,3
7016320035,40.4445659,-79.9424831,3
7016364906,40.4632834,-79.9865188,3
7016364909,40.4632924,-79.9858065,1
7016386375,40.4301865,-80.0534659,3
7016386382,40.4297224,-80.0534746,3
7016395817,40.4598094,-79.9857537,3
7016395818,40.4599754,-79.9858486,3
7016395825,40.460084,-79.9865258,1
7016395829,40.4601043,-79.9853716,3
7016502040,40.4818163,-80.0026981,3
7025381689,40.464623,-79.9375835,3
7025381698,40.4646057,-79.9379523,3
7025381699,40.4635025,-79.9378244,3
7025381700,40.4636865,-79.9377749,3
7025381705,40.464019,-79.9379966,3
7025381711,40.46464,-79.9371583,3
7025381712,40.464492,-79.9376297,3
7025381713,40.4646214,-79.9376423,3
7025399079,40.439918,-79.9854912,1
7025479928,40.4466623,-79.9214524,1
7025550076,40.4563346,-79.9252484,3
7025550077,40.4563397,-79.9256822,1
7025550078,40.4536389,-79.931906,3
7025550079,40.4534508,-79.932447,1
7025575454,40.4804572,-79.9586116,3
7025575463,40.4808525,-79.9591603,3
7030726492,40.4305017,-80.0584876,1
7034916363,40.4131844,-79.9495211,4
7034916364,40.4134902,-79.9480421,3
7040148017,40.48229,-79.9444744,1
7045516584,40.4257172,-79.9520246,1
7047989153,40.4210761,-79.9462108,3
7047989155,40.4208157,-79.945689,1
7047989158,40.4212455,-79.9460657,1
7048039352,40.4175569,-79.9475205,3
7048039360,40.4181079,-79.9471475,3
7048047738,40.4173345,-79.9450009,3
7048047750,40.413697,-79.9431407,1
7048047755,40.4149777,-79.9446515,3
7048047774,40.4154964,-79.9422308,1
7048047775,40.4157335,-79.9424775,1
7048047776,40.415865,-79.9405293,3
7048047777,40.4172931,-79.9431103,1
7050198014,40.4161102,-79.9155519,3
7050198020,40.4162024,-79.9150555,3
7057493528,40.4574411,-79.8752374,1
7059025983,40.4604557,-80.0638907,3
7059025984,40.4608495,-80.0635178,1
7059030485,40.4606842,-80.0640315,3
7059030486,40.4603679,-80.0650511,1
7059050958,40.4654839,-79.9774211,1
7059050963,40.465668,-79.9766263,3
7059050965,40.4655423,-79.976428,3
7059261609,40.4383391,-79.9235762,1
7059261612,40.4380719,-79.9236266,3
7062500543,40.4485983,-79.9461997,3
7062500546,40.447993,-79.9466874,1
7068977848,40.4528697,-79.9415208,3
7068977849,40.4528784,-79.9417067,3
7068977852,40.4533307,-79.9419473,1
7068977855,40.4532497,-79.9417752,1
7069163767,40.4336843,-80.0241792,3
7069164725,40.4245292,-79.9824868,3
7069164738,40.4245954,-79.9838107,1
7069192991,40.4477451,-79.9380551,3
7069192992,40.4481844,-79.938114,1
7069532572,40.4558691,-79.9332302,3
7069532576,40.456175,-79.9326385,1
7069573912,40.4502727,-79.9352963,3
7069573916,40.4499368,-79.9345006,3
7069748913,40.461649,-79.9201863,3
7070990201,40.4503317,-79.9306412,3
7070990203,40.4501905,-79.9298566,3
7071508542,40.437431,-80.0010779,3
7071508544,40.4379825,-80.0007384,3
7071634819,40.4245104,-79.9619743,3
7071634820,40.4252429,-79.9630741,1
7071634821,40.424809,-79.9635902,3
7071634825,40.4241246,-79.9640448,3
7078920412,40.4490968,-79.8945748,3
7078920413,40.4487887,-79.8947389,1
7079128506,40.4510001,-79.9490118,3
7079128508,40.4512036,-79.9481779,1
7079128509,40.4510386,-79.9488742,3
7079128515,40.4507298,-79.9488915,3
7079157691,40.4385003,-79.9533013,3
7079157692,40.4387287,-79.9530597,1
7081763219,40.4447702,-79.9274047,1
7081788364,40.4306699,-80.053454,3
7081788365,40.4307773,-80.0536631,3
7081788367,40.431108,-80.0536718,3
7081788368,40.4311346,-80.0545677,1
7081788370,40.4310236,-80.0534218,3
7081890803,40.4490516,-79.9238579,3
7081890812,40.4492594,-79.9229768,1
7081963221,40.4832008,-79.9564306,1
7083756171,40.4241271,-79.9239342,3
7087409945,40.4624796,-79.9227676,3
7087409946,40.4627724,-79.923561,3
7102156251,40.4483865,-79.9330807,3
7102156253,40.4481309,-79.9333432,1
7110477812,40.4204682,-79.9417746,1
7113926867,40.4497029,-79.8996648,3
7113926868,40.450007,-79.8995053,1
7113926869,40.4497895,-79.8999135,3
7113926871,40.4501799,-79.8996755,1
7113926876,40.4489951,-79.8995471,3
7113926878,40.4492658,-79.9000525,1
7115976304,40.434663,-79.9260217,1
7115976306,40.4343703,-79.9258894,3
7115976313,40.4341966,-79.9237944,1
7116007985,40.4561845,-79.9423156,3
7116007989,40.4560589,-79.9415806,3
7116103373,40.4478148,-79.9444193,1
7116103375,40.4477258,-79.9454401,3
7116136020,40.4560703,-79.9487505,3
7116136021,40.4565757,-79.9486922,1
7116409014,40.4519781,-79.9021483,3
7116409016,40.4518488,-79.9017282,1
7116445323,40.4492109,-79.9292559,3
7116445324,40.4493898,-79.9286612,1
7116445325,40.4485442,-79.9288363,3
7116445328,40.4488418,-79.9278371,1
7116502982,40.4666135,-79.9288037,3
7116525385,40.4668741,-79.9296044,3
7116525392,40.4641778,-79.9298898,3
7118443138,40.4271275,-79.967765,1
7118443139,40.4265869,-79.9673094,3
7118443140,40.4267622,-79.96793,3
7121612126,40.4433927,-80.0827829,4
7121612127,40.4436254,-80.0822616,4
7121612128,40.4442768,-80.0812648,3
7121612129,40.4438877,-80.0809627,3
7121612130,40.4443689,-80.0810568,3
7127332121,40.4556131,-79.8708861,3
7127332123,40.4558388,-79.8704159,1
7127561137,40.4293034,-79.9192677,1
7128063929,40.3984172,-80.0265156,3
7128063930,40.3985673,-80.0264671,4
7129564080,40.4380111,-80.0349586,1
7129611325,40.4392085,-80.0333889,3
7129611338,40.4361156,-80.0338997,3
7129611342,40.4364391,-80.0337126,1
7129634196,40.4343581,-80.0318608,1
7129634197,40.434166,-80.0313702,1
7129634239,40.4425638,-80.0308883,1
7130200438,40.45304,-80.0302563,3
7130200439,40.4529151,-80.030215,3
7130200440,40.4530012,-80.0297658,3
7130200441,40.4531231,-80.0298122,3
7130200442,40.4530713,-80.0293878,3
7130200443,40.4531944,-80.0294311,3
7130200444,40.4530616,-80.0293003,3
7130200448,40.4525162,-80.0287508,3
7130200449,40.4524613,-80.0289673,3
7132455611,40.4436317,-79.9571565,3
7132455613,40.4436654,-79.9564381,1
7132660600,40.436603,-79.9811449,3
7132660602,40.4359314,-79.9812049,1
7132660603,40.4361973,-79.9811809,3
7132660606,40.4365924,-79.9808538,3
7134551857,40.4431921,-79.9203148,3
7134551867,40.4432521,-79.920019,3
7134713504,40.3755659,-80.0054632,3
7134713506,40.3764485,-80.0051935,3
7134713517,40.3748054,-80.0064912,1
7134713518,40.3747368,-80.0061553,3
7134713519,40.3749678,-80.0062884,1
7134713520,40.3748419,-80.0060036,3
7134735923,40.4426423,-79.9559871,1
7134735941,40.4434773,-79.9561008,3
7134800740,40.4349583,-79.9530609,3
7134800741,40.4348869,-79.9526021,1
7134836603,40.4512191,-80.0205401,3
7134836606,40.4511287,-80.0210319,3
7134836607,40.4511901,-80.020698,3
7134836608,40.4513461,-80.0207576,4
7134902805,40.4293122,-80.0107374,1
7135169774,40.4591682,-80.0648393,3
7135169777,40.4589433,-80.0640052,1
7135188073,40.4469213,-79.923434,3
7135188083,40.4471582,-79.9249485,1
7135659261,40.4477393,-79.9381359,3
7135659262,40.4478949,-79.9381525,3
7135659266,40.4482407,-79.9385209,3
7135659268,40.4489294,-79.9382603,3
7135659270,40.4485073,-79.9380122,1
7138402689,40.4649117,-79.9604237,3
7138402695,40.4650273,-79.960343,4
7138402697,40.465349,-79.9609572,3
7138402698,40.4673541,-79.960603,3
7138402699,40.4672765,-79.9607162,3
7138402703,40.467305,-79.9608316,3
7138402705,40.4672736,-79.9608808,3
7138402711,40.4671722,-79.9607482,4
7138402719,40.4668702,-79.9611471,3
7139370846,40.4298764,-80.0578416,1
7139370847,40.4294247,-80.057242,3
7139370848,40.4296886,-80.0573646,1
7144830625,40.4078276,-80.0226781,1
7145113196,40.456055,-80.0315756,1
7146215000,40.4789271,-79.9574956,1
7146215007,40.4801215,-79.9581433,3
7146215008,40.48002,-79.9582419,1
7147570311,40.436018,-80.0338039,3
7147570312,40.436111,-80.0336768,1
7147570315,40.4359801,-80.0333575,1
7147570316,40.438433,-80.0345177,3
7147570317,40.4384201,-80.0343309,1
7147642453,40.4403575,-80.0339705,4
7147642454,40.4402186,-80.033898,1
7147676059,40.4514396,-79.9259367,3
7147676064,40.4513647,-79.9253601,3
7147687395,40.4395145,-80.0528723,3
7147687398,40.4388341,-80.0531226,1
7148322746,40.4557859,-79.9209906,3
7148322750,40.4553765,-79.9205754,1
7148931521,40.4771403,-79.9996564,3
7148931522,40.4775511,-79.9990807,3
7148931524,40.4781855,-80.000512,3
